"Variable","Annotation","Modifier","Comment"
"[GPRS_REGISTER_CHECK_PERIOD_MS = ""gprs_register_check_period_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The interval in milliseconds at which to check gprs registration
 * after the first registration mismatch of gprs and voice service,
 * to detect possible data network registration problems.
 */
]"
"[WIFI_IDLE_MS = ""wifi_idle_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The interval in milliseconds after which Wi-Fi is considered idle.
 * When idle, it is possible for the device to be switched from Wi-Fi to
 * the mobile data network.
 */
]"
"[SHORT_KEYLIGHT_DELAY_MS = ""short_keylight_delay_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Screen timeout in milliseconds corresponding to the
 * PowerManager's POKE_LOCK_SHORT_TIMEOUT flag (i.e. the fastest
 * possible screen timeout behavior.)
 */
]"
"[VOICE_SEARCH_URL = ""voice_search_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * URL that points to the voice search servers. To be factored out of this class.
 */
]"
"[VOICE_SEARCH_ENCODING_THREE_G = ""voice_search_encoding_three_g""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Speech encoding used with voice search on 3G networks. To be factored out of this class.
 */
]"
"[VOICE_SEARCH_ENCODING_WIFI = ""voice_search_encoding_wifi""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Speech encoding used with voice search on WIFI networks. To be factored out of this class.
 */
]"
"[VOICE_SEARCH_ENABLE_AGC = ""voice_search_enable_agc""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Whether to use automatic gain control in voice search (0 = disable, 1 = enable).
 * To be factored out of this class.
 */
]"
"[VOICE_SEARCH_ENABLE_NS = ""voice_search_enable_ns""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Whether to use noise suppression in voice search (0 = disable, 1 = enable).
 * To be factored out of this class.
 */
]"
"[VOICE_SEARCH_ENABLE_IIR = ""voice_search_enable_iir""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Whether to use the IIR filter in voice search (0 = disable, 1 = enable).
 * To be factored out of this class.
 */
]"
"[AUTOTEST_SUITES_FILE = ""autotest_suites_file""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * List of test suites (local disk filename) for the automatic instrumentation test runner.
 * The file format is similar to automated_suites.xml, see AutoTesterService.
 * If this setting is missing or empty, the automatic test runner will not start.
 */
]"
"[AUTOTEST_CHECKIN_SECONDS = ""autotest_checkin_seconds""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Interval between synchronous checkins forced by the automatic test runner.
 * If you set this to a value smaller than CHECKIN_INTERVAL, then the test runner's
 * frequent checkins will prevent asynchronous background checkins from interfering
 * with any performance measurements.
 */
]"
"[AUTOTEST_REBOOT_SECONDS = ""autotest_reboot_seconds""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Interval between reboots forced by the automatic test runner.
 */
]"
"[BATTERY_DISCHARGE_DURATION_THRESHOLD = ""battery_discharge_duration_threshold""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Threshold values for the duration and level of a discharge cycle, under
 * which we log discharge cycle info.
 */
]"
"[BATTERY_DISCHARGE_THRESHOLD = ""battery_discharge_threshold""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[ANR_BUGREPORT_RECIPIENT = ""anr_bugreport_recipient""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * An email address that anr bugreports should be sent to.
 */
]"
"[USE_LOCATION_FOR_SERVICES = ""use_location""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Flag for allowing service provider to use location information to improve products and
 * services.
 * Type: int ( 0 = disallow, 1 = allow )
 * @deprecated
 */
]"
"[TAG = ""Bookmarks""]","[]","[PRIVATE, STATIC, FINAL]","Optional.empty"
"[CONTENT_URI = Uri.parse(""content://"" + AUTHORITY + ""/bookmarks"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The content:// style URL for this table
 */
]"
"[ID = ""_id""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The row ID.
 * <p>Type: INTEGER</p>
 */
]"
"[TITLE = ""title""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Descriptive name of the bookmark that can be displayed to the user.
 * If this is empty, the title should be resolved at display time (use
 * {@link #getTitle(Context, Cursor)} any time you want to display the
 * title of a bookmark.)
 * <P>
 * Type: TEXT
 * </P>
 */
]"
"[FOLDER = ""folder""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Arbitrary string (displayed to the user) that allows bookmarks to be
 * organized into categories.  There are some special names for
 * standard folders, which all start with '@'.  The label displayed for
 * the folder changes with the locale (via {@link #getLabelForFolder}) but
 * the folder name does not change so you can consistently query for
 * the folder regardless of the current locale.
 *
 * <P>Type: TEXT</P>
 */
]"
"[INTENT = ""intent""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The Intent URL of the bookmark, describing what it points to.  This
 * value is given to {@link android.content.Intent#getIntent} to create
 * an Intent that can be launched.
 * <P>Type: TEXT</P>
 */
]"
"[SHORTCUT = ""shortcut""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Optional shortcut character associated with this bookmark.
 * <P>Type: INTEGER</P>
 */
]"
"[ORDERING = ""ordering""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The order in which the bookmark should be displayed
 * <P>Type: INTEGER</P>
 */
]"
"[sIntentProjection = { INTENT }]","[]","[PRIVATE, STATIC, FINAL]","Optional.empty"
"[sShortcutProjection = { ID, SHORTCUT }]","[]","[PRIVATE, STATIC, FINAL]","Optional.empty"
"[sShortcutSelection = SHORTCUT + ""=?""]","[]","[PRIVATE, STATIC, FINAL]","Optional.empty"
