"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Class"
"PULL_DISTANCE_GLOW_FACTOR","false","false","true","true","true","int","5","[]","Optional[// Number determined by user testing.
]","\android\widget\EdgeGlow.java"
"mGlow","false","false","true","false","true","Drawable","null","[]","Optional.empty","\android\widget\EdgeGlow.java"
"PULL_DECAY_TIME","false","false","true","true","true","int","1000","[]","Optional[// Time it will take for a pulled glow to decay to partial strength before release
]","\android\widget\EdgeGlow.java"
"mEdgeAlpha","false","false","true","false","false","float","null","[]","Optional.empty","\android\widget\EdgeGlow.java"
"mEdge","false","false","true","false","true","Drawable","null","[]","Optional.empty","\android\widget\EdgeGlow.java"
"STATE_IDLE","false","false","true","true","true","int","0","[]","Optional.empty","\android\widget\EdgeGlow.java"
"HELD_GLOW_ALPHA","false","false","true","true","true","float","0.5f","[]","Optional.empty","\android\widget\EdgeGlow.java"
"mEdgeAlphaStart","false","false","true","false","false","float","null","[]","Optional.empty","\android\widget\EdgeGlow.java"
"MAX_GLOW_HEIGHT","false","false","true","true","true","float","3.f","[]","Optional.empty","\android\widget\EdgeGlow.java"
"mEdgeScaleYFinish","false","false","true","false","false","float","null","[]","Optional.empty","\android\widget\EdgeGlow.java"
"STATE_ACCEPT","true","false","false","true","true","int","2","[]","Optional[// accept() thread running
]","\android\bluetooth\ScoSocket.java"
"STATE_CONNECTING","true","false","false","true","true","int","3","[]","Optional[// connect() thread running
]","\android\bluetooth\ScoSocket.java"
"mClosedCode","false","false","true","false","false","int","null","[]","Optional.empty","\android\bluetooth\ScoSocket.java"
"mWakeLock","false","false","true","false","false","WakeLock","null","[]","Optional[// held while in STATE_CONNECTING
]","\android\bluetooth\ScoSocket.java"
"STATE_READY","true","false","false","true","true","int","1","[]","Optional[// Ready for use. No threads or sockets
]","\android\bluetooth\ScoSocket.java"
"STATE_CONNECTED","true","false","false","true","true","int","4","[]","Optional[// connected, waiting for close()
]","\android\bluetooth\ScoSocket.java"
"STATE_CLOSED","true","false","false","true","true","int","5","[]","Optional[// was connected, now closed.
]","\android\bluetooth\ScoSocket.java"
"mState","false","false","true","false","false","int","null","[]","Optional.empty","\android\bluetooth\ScoSocket.java"
"VDBG","false","false","true","true","true","boolean","false","[]","Optional[// even more logging
]","\android\bluetooth\ScoSocket.java"
"mHandler","false","false","true","false","false","Handler","null","[]","Optional.empty","\android\bluetooth\ScoSocket.java"
"TAG","false","false","true","true","true","String","""ScoSocket""","[]","Optional.empty","\android\bluetooth\ScoSocket.java"
"DBG","false","false","true","true","true","boolean","true","[]","Optional.empty","\android\bluetooth\ScoSocket.java"
"mNativeData","false","false","true","false","false","int","null","[]","Optional.empty","\android\bluetooth\ScoSocket.java"
"mAcceptedCode","false","false","true","false","false","int","null","[]","Optional.empty","\android\bluetooth\ScoSocket.java"
"mConnectedCode","false","false","true","false","false","int","null","[]","Optional.empty","\android\bluetooth\ScoSocket.java"
"mAcquired","false","false","true","false","false","boolean","false","[]","Optional.empty","\android\os\TokenWatcher.java"
"token","false","false","false","false","false","IBinder","null","[]","Optional.empty","\android\os\TokenWatcher.java"
"mHandler","false","false","true","false","false","Handler","null","[]","Optional.empty","\android\os\TokenWatcher.java"
"mNotificationQueue","false","false","true","false","false","int","-1","[]","Optional.empty","\android\os\TokenWatcher.java"
"tag","false","false","false","false","false","String","null","[]","Optional.empty","\android\os\TokenWatcher.java"
"mNotificationTask","false","false","true","false","false","Runnable","new Runnable() {

    public void run() {
        int value;
        synchronized (mTokens) {
            value = mNotificationQueue;
            mNotificationQueue = -1;
        }
        if (value == 1) {
            acquired();
        } else if (value == 0) {
            released();
        }
    }
}","[]","Optional.empty","\android\os\TokenWatcher.java"
"mTokens","false","false","true","false","false","WeakHashMap<IBinder,Death>","new WeakHashMap<IBinder, Death>()","[]","Optional.empty","\android\os\TokenWatcher.java"
"mTag","false","false","true","false","false","String","null","[]","Optional.empty","\android\os\TokenWatcher.java"
"mPower","false","false","true","false","false","float","null","[]","Optional.empty","\android\hardware\Sensor.java"
"TYPE_PROXIMITY","true","false","false","true","true","int","8","[]","Optional[/**
 * A constant describing an proximity sensor type. See
 * {@link android.hardware.SensorEvent#values SensorEvent.values} for more
 * details.
 */
]","\android\hardware\Sensor.java"
"TYPE_GYROSCOPE","true","false","false","true","true","int","4","[]","Optional[/**
 * A constant describing a gyroscope sensor type
 */
]","\android\hardware\Sensor.java"
"mResolution","false","false","true","false","false","float","null","[]","Optional.empty","\android\hardware\Sensor.java"
"mMinDelay","false","false","true","false","false","int","null","[]","Optional.empty","\android\hardware\Sensor.java"
"mLegacyType","false","false","true","false","false","int","null","[]","Optional.empty","\android\hardware\Sensor.java"
"TYPE_ROTATION_VECTOR","true","false","false","true","true","int","11","[]","Optional[/**
 * A constant describing a rotation vector sensor type.
 * See {@link android.hardware.SensorEvent SensorEvent}
 * for more details.
 */
]","\android\hardware\Sensor.java"
"TYPE_LINEAR_ACCELERATION","true","false","false","true","true","int","10","[]","Optional[/**
 * A constant describing a linear acceleration sensor type.
 * See {@link android.hardware.SensorEvent SensorEvent}
 * for more details.
 */
]","\android\hardware\Sensor.java"
"TYPE_ALL","true","false","false","true","true","int","-1","[]","Optional[/**
 * A constant describing all sensor types.
 */
]","\android\hardware\Sensor.java"
"mHandle","false","false","true","false","false","int","null","[]","Optional.empty","\android\hardware\Sensor.java"
"mVendor","false","false","true","false","false","String","null","[]","Optional.empty","\android\hardware\Sensor.java"
"TYPE_ACCELEROMETER","true","false","false","true","true","int","1","[]","Optional[/**
 * A constant describing an accelerometer sensor type. See
 * {@link android.hardware.SensorEvent#values SensorEvent.values} for more
 * details.
 */
]","\android\hardware\Sensor.java"
"mVersion","false","false","true","false","false","int","null","[]","Optional.empty","\android\hardware\Sensor.java"
"mName","false","false","true","false","false","String","null","[]","Optional[/* Some of these fields are set only by the native bindings in
     * SensorManager.
     */
]","\android\hardware\Sensor.java"
"TYPE_LIGHT","true","false","false","true","true","int","5","[]","Optional[/**
 * A constant describing an light sensor type. See
 * {@link android.hardware.SensorEvent#values SensorEvent.values} for more
 * details.
 */
]","\android\hardware\Sensor.java"
"TYPE_ORIENTATION","true","false","false","true","true","int","3","[@Deprecated]","Optional[/**
 * A constant describing an orientation sensor type. See
 * {@link android.hardware.SensorEvent#values SensorEvent.values} for more
 * details.
 *
 * @deprecated use {@link android.hardware.SensorManager#getOrientation
 * SensorManager.getOrientation()} instead.
 */
]","\android\hardware\Sensor.java"
"TYPE_PRESSURE","true","false","false","true","true","int","6","[]","Optional[/**
 * A constant describing a pressure sensor type
 */
]","\android\hardware\Sensor.java"
"mMaxRange","false","false","true","false","false","float","null","[]","Optional.empty","\android\hardware\Sensor.java"
"TYPE_GRAVITY","true","false","false","true","true","int","9","[]","Optional[/**
 * A constant describing a gravity sensor type.
 * See {@link android.hardware.SensorEvent SensorEvent}
 * for more details.
 */
]","\android\hardware\Sensor.java"
"mType","false","false","true","false","false","int","null","[]","Optional.empty","\android\hardware\Sensor.java"
"TYPE_MAGNETIC_FIELD","true","false","false","true","true","int","2","[]","Optional[/**
 * A constant describing a magnetic field sensor type. See
 * {@link android.hardware.SensorEvent#values SensorEvent.values} for more
 * details.
 */
]","\android\hardware\Sensor.java"
"TYPE_TEMPERATURE","true","false","false","true","true","int","7","[]","Optional[/**
 * A constant describing a temperature sensor type
 */
]","\android\hardware\Sensor.java"
"mIsClosed","false","false","true","false","false","boolean","null","[]","Optional.empty","\android\content\CursorEntityIterator.java"
"mCursor","false","false","true","false","true","Cursor","null","[]","Optional.empty","\android\content\CursorEntityIterator.java"
"mRemote","false","false","true","false","false","IBinder","null","[]","Optional.empty","\android\database\BulkCursorNative.java"
"mExtras","false","false","true","false","false","Bundle","null","[]","Optional.empty","\android\database\BulkCursorNative.java"
"DEG_TO_RAD","false","false","true","true","true","float","3.1415926f / 180.0f","[]","Optional.empty","\android\util\MathUtils.java"
"RAD_TO_DEG","false","false","true","true","true","float","180.0f / 3.1415926f","[]","Optional.empty","\android\util\MathUtils.java"
"sRandom","false","false","true","true","true","Random","new Random()","[]","Optional.empty","\android\util\MathUtils.java"
"CREATOR","true","false","false","true","true","Parcelable.Creator<LlcpPacket>","new Parcelable.Creator<LlcpPacket>() {

    public LlcpPacket createFromParcel(Parcel in) {
        // Remote SAP
        short sap = (short) in.readInt();
        // Data Buffer
        int dataLength = in.readInt();
        byte[] data = new byte[dataLength];
        in.readByteArray(data);
        return new LlcpPacket(sap, data);
    }

    public LlcpPacket[] newArray(int size) {
        return new LlcpPacket[size];
    }
}","[]","Optional.empty","\android\nfc\LlcpPacket.java"
"mRemoteSap","false","false","true","false","true","int","null","[]","Optional.empty","\android\nfc\LlcpPacket.java"
"mDataBuffer","false","false","true","false","true","byte","null","[]","Optional.empty","\android\nfc\LlcpPacket.java"
"EXTRA_DSFID","true","false","false","true","true","String","""dsfid""","[]","Optional[/**
 * @hide
 */
]","\android\nfc\tech\NfcV.java"
"mDsfId","false","false","true","false","false","byte","null","[]","Optional.empty","\android\nfc\tech\NfcV.java"
"mRespFlags","false","false","true","false","false","byte","null","[]","Optional.empty","\android\nfc\tech\NfcV.java"
"EXTRA_RESP_FLAGS","true","false","false","true","true","String","""respflags""","[]","Optional[/**
 * @hide
 */
]","\android\nfc\tech\NfcV.java"
"mWhereClause","false","false","true","false","false","StringBuilder","null","[]","Optional[// lazily created
]","\android\database\sqlite\SQLiteQueryBuilder.java"
"mDistinct","false","false","true","false","false","boolean","null","[]","Optional.empty","\android\database\sqlite\SQLiteQueryBuilder.java"
"mProjectionMap","false","false","true","false","false","Map<String,String>","null","[]","Optional.empty","\android\database\sqlite\SQLiteQueryBuilder.java"
"mFactory","false","false","true","false","false","SQLiteDatabase.CursorFactory","null","[]","Optional.empty","\android\database\sqlite\SQLiteQueryBuilder.java"
"mStrictProjectionMap","false","false","true","false","false","boolean","null","[]","Optional.empty","\android\database\sqlite\SQLiteQueryBuilder.java"
"TAG","false","false","true","true","true","String","""SQLiteQueryBuilder""","[]","Optional.empty","\android\database\sqlite\SQLiteQueryBuilder.java"
"sLimitPattern","false","false","true","true","true","Pattern","Pattern.compile(""\\s*\\d+\\s*(,\\s*\\d+\\s*)?"")","[]","Optional.empty","\android\database\sqlite\SQLiteQueryBuilder.java"
"mTables","false","false","true","false","false","String","""""","[]","Optional.empty","\android\database\sqlite\SQLiteQueryBuilder.java"
"decodedChars","false","false","true","false","false","CharBuffer","null","[]","Optional[/**
 * A buffer that is initialized when raw bytes are first written to this
 * stream. Between writes this buffer is always clear; ie. the position is
 * zero and the limit is the capacity.
 */
]","\com\android\internal\os\LoggingPrintStream.java"
"builder","false","false","true","false","true","StringBuilder","new StringBuilder()","[]","Optional.empty","\com\android\internal\os\LoggingPrintStream.java"
"formatter","false","false","true","false","true","Formatter","new Formatter(builder, null)","[]","Optional.empty","\com\android\internal\os\LoggingPrintStream.java"
"encodedBytes","false","false","true","false","false","ByteBuffer","null","[]","Optional[/**
 * A buffer that is initialized when raw bytes are first written to this
 * stream. It may contain the leading bytes of multi-byte characters.
 * Between writes this buffer is always ready to receive data; ie. the
 * position is at the first unassigned byte and the limit is the capacity.
 */
]","\com\android\internal\os\LoggingPrintStream.java"
"decoder","false","false","true","false","false","CharsetDecoder","null","[]","Optional[/**
 * Decodes bytes to characters using the system default charset. Initialized
 * when raw bytes are first written to this stream.
 */
]","\com\android\internal\os\LoggingPrintStream.java"
"gApplicationLoaders","false","false","true","true","true","ApplicationLoaders","new ApplicationLoaders()","[]","Optional.empty","\android\app\ApplicationLoaders.java"
"mLoaders","false","false","true","false","true","Map<String,ClassLoader>","new HashMap<String, ClassLoader>()","[]","Optional.empty","\android\app\ApplicationLoaders.java"
"FLAG_SELECTING","true","false","false","true","true","int","0x0002","[]","Optional[/**
 * Bit for {@link #flags}: set if the editor is currently in selection mode.
 */
]","\android\view\inputmethod\ExtractedText.java"
"CREATOR","true","false","false","true","true","Parcelable.Creator<ExtractedText>","new Parcelable.Creator<ExtractedText>() {

    public ExtractedText createFromParcel(Parcel source) {
        ExtractedText res = new ExtractedText();
        res.text = TextUtils.CHAR_SEQUENCE_CREATOR.createFromParcel(source);
        res.startOffset = source.readInt();
        res.partialStartOffset = source.readInt();
        res.partialEndOffset = source.readInt();
        res.selectionStart = source.readInt();
        res.selectionEnd = source.readInt();
        res.flags = source.readInt();
        return res;
    }

    public ExtractedText[] newArray(int size) {
        return new ExtractedText[size];
    }
}","[]","Optional[/**
 * Used to make this class parcelable.
 */
]","\android\view\inputmethod\ExtractedText.java"
"selectionStart","true","false","false","false","false","int","null","[]","Optional[/**
 * The offset where the selection currently starts within the extracted
 * text.  The real selection start position is at
 * <var>startOffset</var>+<var>selectionStart</var>.
 */
]","\android\view\inputmethod\ExtractedText.java"
"startOffset","true","false","false","false","false","int","null","[]","Optional[/**
 * The offset in the overall text at which the extracted text starts.
 */
]","\android\view\inputmethod\ExtractedText.java"
"partialStartOffset","true","false","false","false","false","int","null","[]","Optional[/**
 * If the content is a report of a partial text change, this is the
 * offset where the change starts and it runs until
 * {@link #partialEndOffset}.  If the content is the full text, this
 * field is -1.
 */
]","\android\view\inputmethod\ExtractedText.java"
"text","true","false","false","false","false","CharSequence","null","[]","Optional[/**
 * The text that has been extracted.
 */
]","\android\view\inputmethod\ExtractedText.java"
"flags","true","false","false","false","false","int","null","[]","Optional[/**
 * Additional bit flags of information about the edited text.
 */
]","\android\view\inputmethod\ExtractedText.java"
"selectionEnd","true","false","false","false","false","int","null","[]","Optional[/**
 * The offset where the selection currently ends within the extracted
 * text.  The real selection end position is at
 * <var>startOffset</var>+<var>selectionEnd</var>.
 */
]","\android\view\inputmethod\ExtractedText.java"
"FLAG_SINGLE_LINE","true","false","false","true","true","int","0x0001","[]","Optional[/**
 * Bit for {@link #flags}: set if the text being edited can only be on
 * a single line.
 */
]","\android\view\inputmethod\ExtractedText.java"
"partialEndOffset","true","false","false","false","false","int","null","[]","Optional[/**
 * If the content is a report of a partial text change, this is the offset
 * where the change ends.  Note that the actual text may be larger or
 * smaller than the difference between this and {@link #partialEndOffset},
 * meaning a reduction or increase, respectively, in the total text.
 */
]","\android\view\inputmethod\ExtractedText.java"
"CREATOR","true","false","false","true","true","Parcelable.Creator<AbsSavedState>","new Parcelable.Creator<AbsSavedState>() {

    public AbsSavedState createFromParcel(Parcel in) {
        Parcelable superState = in.readParcelable(null);
        if (superState != null) {
            throw new IllegalStateException(""superState must be null"");
        }
        return EMPTY_STATE;
    }

    public AbsSavedState[] newArray(int size) {
        return new AbsSavedState[size];
    }
}","[]","Optional.empty","\android\view\AbsSavedState.java"
"mSuperState","false","false","true","false","true","Parcelable","null","[]","Optional.empty","\android\view\AbsSavedState.java"
"EMPTY_STATE","true","false","false","true","true","AbsSavedState","new AbsSavedState() {
}","[]","Optional.empty","\android\view\AbsSavedState.java"
"mIcon","false","false","false","false","false","ImageView","null","[]","Optional.empty","\android\widget\DialerFilter.java"
"mInputFilters","false","false","false","false","false","InputFilter","null","[]","Optional.empty","\android\widget\DialerFilter.java"
"mHint","false","false","false","false","false","EditText","null","[]","Optional.empty","\android\widget\DialerFilter.java"
"mIsQwerty","false","false","true","false","false","boolean","null","[]","Optional.empty","\android\widget\DialerFilter.java"
"LETTERS_ONLY","true","false","false","true","true","int","5","[]","Optional[/**
 * This mode has only the letters line
 */
]","\android\widget\DialerFilter.java"
"DIGITS_AND_LETTERS","true","false","false","true","true","int","1","[]","Optional[/**
 * This mode has both lines
 */
]","\android\widget\DialerFilter.java"
"DIGITS_ONLY","true","false","false","true","true","int","4","[]","Optional[/**
 * This mode has only the digits line
 */
]","\android\widget\DialerFilter.java"
"mPrimary","false","false","false","false","false","EditText","null","[]","Optional.empty","\android\widget\DialerFilter.java"
"mMode","false","false","false","false","false","int","null","[]","Optional.empty","\android\widget\DialerFilter.java"
"DIGITS_AND_LETTERS_NO_DIGITS","true","false","false","true","true","int","2","[]","Optional[/**
 * This mode is when after starting in {@link #DIGITS_AND_LETTERS} mode the filter
 * has removed all possibility of the digits matching, leaving only the letters line
 */
]","\android\widget\DialerFilter.java"
"mDigits","false","false","false","false","false","EditText","null","[]","Optional.empty","\android\widget\DialerFilter.java"
"mLetters","false","false","false","false","false","EditText","null","[]","Optional.empty","\android\widget\DialerFilter.java"
"DIGITS_AND_LETTERS_NO_LETTERS","true","false","false","true","true","int","3","[]","Optional[/**
 * This mode is when after starting in {@link #DIGITS_AND_LETTERS} mode the filter
 * has removed all possibility of the letters matching, leaving only the digits line
 */
]","\android\widget\DialerFilter.java"
"mHandle","false","true","false","false","false","int","null","[]","Optional[/**
 * The handle returned by the NFC service and used to identify the LLCP
 * socket in every call of this class.
 */
]","\com\android\internal\nfc\LlcpSocket.java"
"TAG","false","false","true","true","true","String","""LlcpSocket""","[]","Optional.empty","\com\android\internal\nfc\LlcpSocket.java"
"mService","false","true","false","false","false","ILlcpSocket","null","[]","Optional[/**
 * The entry point for LLCP socket operations.
 */
]","\com\android\internal\nfc\LlcpSocket.java"
"mObservers","false","true","false","false","true","ArrayList<T>","new ArrayList<T>()","[]","Optional[/**
 * The list of observers.  An observer can be in the list at most
 * once and will never be null.
 */
]","\android\database\Observable.java"
"nextChar","false","false","true","false","false","int","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"TAGS","false","false","true","true","true","String","""tags""","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"ch","false","false","true","false","false","char","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"photo","false","false","true","false","false","String","null","[]","Optional[// null for user album
]","\com\google\android\util\AbstractMessageParser.java"
"SETS","false","false","true","true","true","String","""sets""","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"stringRep","false","false","true","false","false","String","null","[]","Optional[// For the other types, code depends on their stringreps
]","\com\google\android\util\AbstractMessageParser.java"
"musicNote","true","false","false","true","true","String","""\u266B ""","[]","Optional[/**
 * Music note that indicates user is listening to a music track.
 */
]","\com\google\android\util\AbstractMessageParser.java"
"parseUrls","false","false","true","false","false","boolean","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"parts","false","false","true","false","false","ArrayList<Part>","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"nextClass","false","false","true","false","false","int","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"GROUPING_PATTERN","false","false","true","true","true","Pattern","Pattern.compile(""http://(?:www.)?flickr.com/photos/([^/?#&]+)/(tags|sets)/"" + ""([^/?#&]+)/?"")","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"parseSmilies","false","false","true","false","false","boolean","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"start","false","false","true","false","false","boolean","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"formatStart","false","false","true","false","false","HashMap<Character,Format>","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"parseFormatting","false","false","true","false","false","boolean","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"parseMeText","false","false","true","false","false","boolean","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"type","false","true","false","false","false","Type","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"children","false","false","true","false","true","HashMap<Character,TrieNode>","new HashMap<Character, TrieNode>()","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"text","false","false","true","false","false","String","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"grouping","false","false","true","false","false","String","null","[]","Optional[// either ""tags"" or ""sets""
]","\com\google\android\util\AbstractMessageParser.java"
"matched","false","false","true","false","false","boolean","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"meText","false","false","true","false","false","String","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"parseAcronyms","false","false","true","false","false","boolean","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"url","false","false","true","false","false","String","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"URL_PATTERN","false","false","true","true","true","Pattern","Pattern.compile(""http://(?:www.)?flickr.com/photos/([^/?#&]+)/?([^/?#&]+)?/?.*"")","[]","Optional[/**
 * Pattern for a user album or photo URL.
 */
]","\com\google\android\util\AbstractMessageParser.java"
"groupingId","false","false","true","false","false","String","null","[]","Optional[// sets or tags identifier
]","\com\google\android\util\AbstractMessageParser.java"
"html","false","false","true","false","false","String","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"parseMusic","false","false","true","false","false","boolean","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"tokens","false","false","true","false","false","ArrayList<Token>","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"track","false","false","true","false","false","String","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"value","false","false","true","false","false","String","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"docid","false","false","true","false","false","String","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"album","false","false","true","false","false","String","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"user","false","false","true","false","false","String","null","[]","Optional.empty","\com\google\android\util\AbstractMessageParser.java"
"rowCount","false","false","true","false","false","int","0","[]","Optional.empty","\android\database\MatrixCursor.java"
"columnNames","false","false","true","false","true","String","null","[]","Optional.empty","\android\database\MatrixCursor.java"
"endIndex","false","false","true","false","true","int","null","[]","Optional.empty","\android\database\MatrixCursor.java"
"index","false","false","true","false","false","int","null","[]","Optional.empty","\android\database\MatrixCursor.java"
"data","false","false","true","false","false","Object","null","[]","Optional.empty","\android\database\MatrixCursor.java"
"columnCount","false","false","true","false","true","int","null","[]","Optional.empty","\android\database\MatrixCursor.java"
"WEB_URL","true","false","false","true","true","Pattern","Pattern.compile(""((?:(http|https|Http|Https|rtsp|Rtsp):\\/\\/(?:(?:[a-zA-Z0-9\\$\\-\\_\\.\\+\\!\\*\\'\\(\\)"" + ""\\,\\;\\?\\&\\=]|(?:\\%[a-fA-F0-9]{2})){1,64}(?:\\:(?:[a-zA-Z0-9\\$\\-\\_"" + ""\\.\\+\\!\\*\\'\\(\\)\\,\\;\\?\\&\\=]|(?:\\%[a-fA-F0-9]{2})){1,25})?\\@)?)?"" + ""((?:(?:["" + GOOD_IRI_CHAR + ""]["" + GOOD_IRI_CHAR + // named host
""\\-]{0,64}\\.)+"" + TOP_LEVEL_DOMAIN_STR_FOR_WEB_URL + // or ip address
""|(?:(?:25[0-5]|2[0-4]"" + ""[0-9]|[0-1][0-9]{2}|[1-9][0-9]|[1-9])\\.(?:25[0-5]|2[0-4][0-9]"" + ""|[0-1][0-9]{2}|[1-9][0-9]|[1-9]|0)\\.(?:25[0-5]|2[0-4][0-9]|[0-1]"" + ""[0-9]{2}|[1-9][0-9]|[1-9]|0)\\.(?:25[0-5]|2[0-4][0-9]|[0-1][0-9]{2}"" + ""|[1-9][0-9]|[0-9])))"" + // plus option port number
""(?:\\:\\d{1,5})?)"" + ""(\\/(?:(?:["" + GOOD_IRI_CHAR + // plus option query params
""\\;\\/\\?\\:\\@\\&\\=\\#\\~"" + ""\\-\\.\\+\\!\\*\\'\\(\\)\\,\\_])|(?:\\%[a-fA-F0-9]{2}))*)?"" + // and finally, a word boundary or end of
""(?:\\b|$)"")","[]","Optional[/**
 * Regular expression pattern to match most part of RFC 3987
 * Internationalized URLs, aka IRIs.  Commonly used Unicode characters are
 * added.
 */
]","\android\util\Patterns.java"
"EMAIL_ADDRESS","true","false","false","true","true","Pattern","Pattern.compile(""[a-zA-Z0-9\\+\\.\\_\\%\\-\\+]{1,256}"" + ""\\@"" + ""[a-zA-Z0-9][a-zA-Z0-9\\-]{0,64}"" + ""("" + ""\\."" + ""[a-zA-Z0-9][a-zA-Z0-9\\-]{0,25}"" + "")+"")","[]","Optional.empty","\android\util\Patterns.java"
"TOP_LEVEL_DOMAIN","true","false","false","true","true","Pattern","Pattern.compile(TOP_LEVEL_DOMAIN_STR)","[]","Optional[/**
 * Regular expression pattern to match all IANA top-level domains.
 */
]","\android\util\Patterns.java"
"TOP_LEVEL_DOMAIN_STR","true","false","false","true","true","String","""((aero|arpa|asia|a[cdefgilmnoqrstuwxz])"" + ""|(biz|b[abdefghijmnorstvwyz])"" + ""|(cat|com|coop|c[acdfghiklmnoruvxyz])"" + ""|d[ejkmoz]"" + ""|(edu|e[cegrstu])"" + ""|f[ijkmor]"" + ""|(gov|g[abdefghilmnpqrstuwy])"" + ""|h[kmnrtu]"" + ""|(info|int|i[delmnoqrst])"" + ""|(jobs|j[emop])"" + ""|k[eghimnprwyz]"" + ""|l[abcikrstuvy]"" + ""|(mil|mobi|museum|m[acdeghklmnopqrstuvwxyz])"" + ""|(name|net|n[acefgilopruz])"" + ""|(org|om)"" + ""|(pro|p[aefghklmnrstwy])"" + ""|qa"" + ""|r[eosuw]"" + ""|s[abcdeghijklmnortuvyz]"" + ""|(tel|travel|t[cdfghjklmnoprtvwz])"" + ""|u[agksyz]"" + ""|v[aceginu]"" + ""|w[fs]"" + ""|(xn\\-\\-0zwm56d|xn\\-\\-11b5bs3a9aj6g|xn\\-\\-80akhbyknj4f|xn\\-\\-9t4b11yi5a|xn\\-\\-deba0ad|xn\\-\\-g6w251d|xn\\-\\-hgbk6aj7f53bba|xn\\-\\-hlcj6aya9esc7a|xn\\-\\-jxalpdlp|xn\\-\\-kgbechtv|xn\\-\\-zckzah)"" + ""|y[etu]"" + ""|z[amw])""","[]","Optional[/**
 * Regular expression to match all IANA top-level domains.
 * List accurate as of 2010/02/05.  List taken from:
 * http://data.iana.org/TLD/tlds-alpha-by-domain.txt
 * This pattern is auto-generated by frameworks/base/common/tools/make-iana-tld-pattern.py
 */
]","\android\util\Patterns.java"
"TOP_LEVEL_DOMAIN_STR_FOR_WEB_URL","true","false","false","true","true","String","""(?:"" + ""(?:aero|arpa|asia|a[cdefgilmnoqrstuwxz])"" + ""|(?:biz|b[abdefghijmnorstvwyz])"" + ""|(?:cat|com|coop|c[acdfghiklmnoruvxyz])"" + ""|d[ejkmoz]"" + ""|(?:edu|e[cegrstu])"" + ""|f[ijkmor]"" + ""|(?:gov|g[abdefghilmnpqrstuwy])"" + ""|h[kmnrtu]"" + ""|(?:info|int|i[delmnoqrst])"" + ""|(?:jobs|j[emop])"" + ""|k[eghimnprwyz]"" + ""|l[abcikrstuvy]"" + ""|(?:mil|mobi|museum|m[acdeghklmnopqrstuvwxyz])"" + ""|(?:name|net|n[acefgilopruz])"" + ""|(?:org|om)"" + ""|(?:pro|p[aefghklmnrstwy])"" + ""|qa"" + ""|r[eosuw]"" + ""|s[abcdeghijklmnortuvyz]"" + ""|(?:tel|travel|t[cdfghjklmnoprtvwz])"" + ""|u[agksyz]"" + ""|v[aceginu]"" + ""|w[fs]"" + ""|(?:xn\\-\\-0zwm56d|xn\\-\\-11b5bs3a9aj6g|xn\\-\\-80akhbyknj4f|xn\\-\\-9t4b11yi5a|xn\\-\\-deba0ad|xn\\-\\-g6w251d|xn\\-\\-hgbk6aj7f53bba|xn\\-\\-hlcj6aya9esc7a|xn\\-\\-jxalpdlp|xn\\-\\-kgbechtv|xn\\-\\-zckzah)"" + ""|y[etu]"" + ""|z[amw]))""","[]","Optional[/**
 * Regular expression to match all IANA top-level domains for WEB_URL.
 * List accurate as of 2010/02/05.  List taken from:
 * http://data.iana.org/TLD/tlds-alpha-by-domain.txt
 * This pattern is auto-generated by frameworks/base/common/tools/make-iana-tld-pattern.py
 */
]","\android\util\Patterns.java"
